x,y,z,r,s,phi,theta,tri_spin,type,grid_pos,dx_from_flat,dy_from_flat,tri_points_up,geometry
162.809047,328.992464,6.300783,367.073327,367.14773,63.670497,1.960977,,module,front,-0.033,-0.066685,0,POINT Z (162.80904675915923 328.99246440517425 6.300783337152626)
81.407269,329.003559,5.318774,338.925486,338.982753,76.102114,1.828006,,module,front,-0.013755,-0.05559,0,POINT Z (81.40726858665671 329.00355902748925 5.318774127117506)
81.402657,375.982767,6.961704,384.693948,384.780745,77.783651,2.041616,,module,front,-0.018367,-0.084832,1,POINT Z (81.40265698098268 375.98276736576906 6.961703678306316)
40.704966,305.513301,4.350474,308.21303,308.25502,82.410911,1.677729,,module,front,-0.005546,-0.041623,1,POINT Z (40.70496619297292 305.51330145527766 4.350473837993339)
122.11225,305.506674,4.994347,329.007188,329.059149,68.213211,1.780025,,module,front,-0.019286,-0.04825,1,POINT Z (122.11224966515528 305.50667426728893 4.9943471962030275)
162.776672,469.895776,11.990935,497.290946,497.490671,70.893395,2.497486,,module,front,-0.065375,-0.188722,0,POINT Z (162.77667172612698 469.8957761943538 11.99093504334347)
162.763803,516.844489,14.318775,541.867402,542.127891,72.51983,2.641918,,module,front,-0.078244,-0.248459,1,POINT Z (162.76380277903118 516.8444894184044 14.318774624340598)
122.089651,446.427122,10.310555,462.820763,462.979538,74.704656,2.370341,,module,front,-0.041884,-0.153151,1,POINT Z (122.08965122729008 446.42712234184205 10.310555435439305)
203.473203,446.406173,11.655493,490.591292,490.782625,65.496367,2.473759,,module,front,-0.079355,-0.1741,1,POINT Z (203.4732034733252 446.4061734331594 11.655492808675914)
-162.776672,-469.895776,11.990935,497.290946,497.490671,-109.106605,2.497486,,module,front,0.065375,0.188722,1,POINT Z (-162.776671726127 -469.89577619435374 11.99093504334347)
-122.089651,-446.427122,10.310555,462.820763,462.979538,-105.295344,2.370341,,module,front,0.041884,0.153151,0,POINT Z (-122.08965122729013 -446.42712234184205 10.310555435439307)
-203.473203,-446.406173,11.655493,490.591292,490.782625,-114.503633,2.473759,,module,front,0.079355,0.1741,0,POINT Z (-203.47320347332524 -446.40617343315927 11.655492808675906)
-162.763803,-516.844489,14.318775,541.867402,542.127891,-107.48017,2.641918,,module,front,0.078244,0.248459,0,POINT Z (-162.7638027790312 -516.8444894184044 14.318774624340598)
-81.407269,-329.003559,5.318774,338.925486,338.982753,-103.897886,1.828006,,module,front,0.013755,0.05559,1,POINT Z (-81.40726858665681 -329.00355902748925 5.318774127117506)
-40.704966,-305.513301,4.350474,308.21303,308.25502,-97.589089,1.677729,,module,front,0.005546,0.041623,0,POINT Z (-40.70496619297289 -305.51330145527766 4.350473837993339)
-122.11225,-305.506674,4.994347,329.007188,329.059149,-111.786789,1.780025,,module,front,0.019286,0.04825,0,POINT Z (-122.11224966515529 -305.50667426728893 4.9943471962030275)
-81.402657,-375.982767,6.961704,384.693948,384.780745,-102.216349,2.041616,,module,front,0.018367,0.084832,0,POINT Z (-81.40265698098273 -375.98276736576906 6.961703678306316)
-162.799634,-375.969649,7.960406,409.703427,409.810165,-113.413224,2.152267,,module,front,0.042413,0.097949,0,POINT Z (-162.79963374334994 -375.96964946278234 7.960405567480748)
-162.809047,-328.992464,6.300783,367.073327,367.14773,-116.329503,1.960977,,module,front,0.033,0.066685,1,POINT Z (-162.80904675915926 -328.99246440517425 6.300783337152626)
-203.487557,-399.444226,9.637611,448.28883,448.432031,-116.995508,2.313174,,module,front,0.065002,0.127598,1,POINT Z (-203.48755698229564 -399.4442257215902 9.637611055554949)
-122.098293,-399.463068,8.294849,417.706518,417.820242,-106.996088,2.186664,,module,front,0.033242,0.108756,1,POINT Z (-122.09829329467888 -399.4630675072348 8.294849065301456)
0.0,-188.025122,1.555594,188.025122,188.033799,-90.0,1.049979,,module,front,0.0,0.008678,1,POINT Z (0.0000000000000115 -188.02512188858523 1.555593854749932)
40.709004,-164.52348,1.257471,169.485098,169.491376,-76.102114,0.948926,,module,front,-0.001508,0.006094,0,POINT Z (40.70900378591732 -164.5234800596862 1.2574706144830565)
-40.709004,-164.52348,1.257471,169.485098,169.491376,-103.897886,0.948926,,module,front,0.001508,0.006094,0,POINT Z (-40.709003785917375 -164.5234800596862 1.257470614483057)
0.0,-235.024708,2.466103,235.024708,235.042249,-90.0,1.30182,,module,front,0.0,0.017541,0,POINT Z (0.0000000000000144 -235.02470788113828 2.4661034634147687)
-81.414144,-235.02239,2.774643,248.724319,248.745336,-109.106605,1.373872,,module,front,0.006879,0.019859,0,POINT Z (-81.4141442443801 -235.02239047667928 2.7746428457772003)
-81.416508,-188.023372,1.856476,204.89372,204.905082,-113.413224,1.141132,,module,front,0.004515,0.010427,1,POINT Z (-81.41650844927054 -188.02337227866317 1.8564758480575358)
-122.117482,-258.516723,3.713927,285.908334,285.941237,-115.284996,1.566427,,module,front,0.014054,0.029751,1,POINT Z (-122.11748157380197 -258.5167231511102 3.7139265651514393)
-40.706664,-258.522036,3.085529,261.707233,261.731972,-98.948276,1.441525,,module,front,0.003848,0.024438,1,POINT Z (-40.70666374986071 -258.5220360117301 3.0855285064774187)
81.420131,-47.007934,0.380685,94.015869,94.0169,-30.0,0.530257,,module,front,-0.000893,0.000515,1,POINT Z (81.42013088368557 -47.00793448315042 0.3806854475398425)
122.129161,-23.503768,0.669913,124.37025,124.372668,-10.893395,0.699844,,module,front,-0.002375,0.000457,0,POINT Z (122.1291606631462 -23.503767928256835 0.6699131841061189)
40.710402,-23.504161,0.094629,47.008323,47.00845,-30.0,0.26553,,module,front,-0.00011,6.4e-05,0,POINT Z (40.71040171190098 -23.50416138718383 0.0946293658329322)
81.41944,-94.015072,0.669913,124.37025,124.372668,-49.106605,0.699844,,module,front,-0.001583,0.001828,0,POINT Z (81.41944044209744 -94.01507171302734 0.6699131841061186)
0.0,-94.015869,0.380685,94.015869,94.0169,-90.0,0.530257,,module,front,0.0,0.001031,0,POINT Z (0.0000000000000058 -94.01586896630086 0.3806854475398425)
0.0,-47.008323,0.094629,47.008323,47.00845,-90.0,0.26553,,module,front,-0.0,0.000127,1,POINT Z (0.0000000000000029 -47.00832277436766 0.0946293658329322)
-40.70972,-117.51884,0.669913,124.37025,124.372668,-109.106605,0.699844,,module,front,0.000792,0.002285,1,POINT Z (-40.709720221048705 -117.51883964128417 0.6699131841061188)
40.70972,-117.51884,0.669913,124.37025,124.372668,-70.893395,0.699844,,module,front,-0.000792,0.002285,1,POINT Z (40.70972022104873 -117.51883964128417 0.6699131841061188)
162.834532,94.012561,1.555594,188.025122,188.033799,30.0,1.049979,,module,front,-0.007515,-0.004339,1,POINT Z (162.83453210518033 94.0125609442926 1.555593854749932)
203.537368,117.512354,2.466103,235.024708,235.042249,30.0,1.30182,,module,front,-0.015191,-0.008771,0,POINT Z (203.53736754208254 117.51235394056913 2.4661034634147687)
122.127011,117.516771,1.257471,169.485098,169.491376,43.897886,0.948926,,module,front,-0.004524,-0.004353,0,POINT Z (122.12701135775211 117.5167714712044 1.2574706144830565)
162.836015,47.006709,1.257471,169.485098,169.491376,16.102114,0.948926,,module,front,-0.006032,-0.001741,0,POINT Z (162.83601514366944 47.00670858848176 1.2574706144830565)
81.420131,47.007934,0.380685,94.015869,94.0169,30.0,0.530257,,module,front,-0.000893,-0.000515,0,POINT Z (81.42013088368557 47.00793448315042 0.3806854475398425)
81.41944,94.015072,0.669913,124.37025,124.372668,49.106605,0.699844,,module,front,-0.001583,-0.001828,1,POINT Z (81.41944044209745 94.01507171302733 0.6699131841061186)
40.710402,23.504161,0.094629,47.008323,47.00845,30.0,0.26553,,module,front,-0.00011,-6.4e-05,1,POINT Z (40.71040171190098 23.504161387183824 0.0946293658329322)
122.129161,23.503768,0.669913,124.37025,124.372668,10.893395,0.699844,,module,front,-0.002375,-0.000457,1,POINT Z (122.12916066314618 23.50376792825681 0.6699131841061186)
244.221806,235.002542,5.318774,338.925486,338.982753,43.897886,1.828006,,module,front,-0.041265,-0.039707,1,POINT Z (244.22180575997038 235.0025421624923 5.318774127117506)
284.909299,258.488153,6.961704,384.693948,384.780745,42.216349,2.041616,,module,front,-0.064283,-0.058322,0,POINT Z (284.9092994334395 258.4881525639662 6.961703678306316)
203.520416,258.505647,4.994347,329.007188,329.059149,51.786789,1.780025,,module,front,-0.032143,-0.040827,0,POINT Z (203.52041610859217 258.50564745693674 4.994347196203023)
244.229797,188.008186,4.350474,308.21303,308.25502,37.589089,1.677729,,module,front,-0.033274,-0.025614,0,POINT Z (244.2297971578374 188.00818551094017 4.350473837993342)
162.828288,188.017912,2.774643,248.724319,248.745336,49.106605,1.373872,,module,front,-0.013759,-0.015887,0,POINT Z (162.82828848876017 188.01791238134342 2.7746428457772003)
162.823309,235.015203,3.713927,285.908334,285.941237,55.284996,1.566427,,module,front,-0.018738,-0.027046,1,POINT Z (162.8233087650692 235.01520286464572 3.7139265651514415)
122.124763,164.520451,1.856476,204.89372,204.905082,53.413224,1.141132,,module,front,-0.006773,-0.009124,1,POINT Z (122.12476267390589 164.52045074383028 1.8564758480575367)
203.533319,164.514023,3.085529,261.707233,261.731972,38.948276,1.441525,,module,front,-0.01924,-0.015552,1,POINT Z (203.53331874930336 164.5140229165555 3.085528506477417)
325.553343,375.916621,11.990935,497.290946,497.490671,49.106605,2.497486,,module,front,-0.130751,-0.150978,1,POINT Z (325.553343452254 375.916620955483 11.99093504334347)
366.218556,399.379833,14.318775,541.867402,542.127891,47.48017,2.641918,,module,front,-0.17605,-0.191991,0,POINT Z (366.21855625282006 399.3798327324034 14.318774624340598)
284.862485,399.41605,11.655493,490.591292,490.782625,54.503633,2.473759,,module,front,-0.111098,-0.155774,0,POINT Z (284.8624848626554 399.4160499138794 11.655492808675914)
325.572403,328.946301,10.310555,462.820763,462.979538,45.295344,2.370341,,module,front,-0.111691,-0.112848,0,POINT Z (325.5724032727736 328.9463006729363 10.310555435439305)
244.199451,328.973443,7.960406,409.703427,409.810165,53.413224,2.152267,,module,front,-0.06362,-0.085706,0,POINT Z (244.19945061502509 328.9734432799347 7.960405567480759)
244.185068,375.947507,9.637611,448.28883,448.432031,56.995508,2.313174,,module,front,-0.078002,-0.120092,1,POINT Z (244.18506837875478 375.94750656149665 9.637611055554949)
203.511308,305.493003,6.300783,367.073327,367.14773,56.329503,1.960977,,module,front,-0.04125,-0.061921,1,POINT Z (203.51130844894902 305.49300266194746 6.300783337152622)
284.896018,305.471758,8.294849,417.706518,417.820242,46.996088,2.186664,,module,front,-0.077565,-0.083167,1,POINT Z (284.8960176875841 305.4717575055326 8.294849065301461)
0.0,-469.91775,10.647061,469.91775,470.084499,-90.0,2.397519,,module,front,0.0,0.166749,1,POINT Z (0.0000000000000288 -469.91774982273483 10.64706149537423)
40.697511,-446.437664,9.637611,448.28883,448.432031,-84.791281,2.313174,,module,front,-0.013,0.14261,0,POINT Z (40.69751139645916 -446.4376640417773 9.637611055554949)
-40.697511,-446.437664,9.637611,448.28883,448.432031,-95.208719,2.313174,,module,front,0.013,0.14261,0,POINT Z (-40.697511396459106 -446.4376640417773 9.637611055554949)
0.0,-516.867554,12.993734,516.867554,517.092949,-90.0,2.563892,,module,front,0.0,0.225394,0,POINT Z (0.0000000000000316 -516.8675541472788 12.993733631965295)
-81.384613,-516.861708,13.326485,523.229854,523.463944,-98.948276,2.584495,,module,front,0.036411,0.231241,0,POINT Z (-81.3846125432702 -516.8617075572545 13.326485158674268)
-81.391185,-469.912226,10.983454,476.908823,477.08366,-99.82643,2.423798,,module,front,0.029838,0.172272,1,POINT Z (-81.39118508246854 -469.9122261702584 10.983454285066948)
-122.070214,-540.325745,14.974316,553.943182,554.22145,-102.730528,2.676678,,module,front,0.061321,0.271428,1,POINT Z (-122.07021439960799 -540.3257454346425 14.974315756758624)
-40.690951,-540.337421,14.318775,541.867402,542.127891,-94.306619,2.641918,,module,front,0.019561,0.259753,1,POINT Z (-40.6909506947578 -540.3374207556046 14.318774624340607)
81.407269,-329.003559,5.318774,338.925486,338.982753,-76.102114,1.828006,,module,front,-0.013755,0.05559,1,POINT Z (81.40726858665671 -329.00355902748925 5.318774127117506)
122.11225,-305.506674,4.994347,329.007188,329.059149,-68.213211,1.780025,,module,front,-0.019286,0.04825,0,POINT Z (122.11224966515528 -305.50667426728893 4.9943471962030275)
40.704966,-305.513301,4.350474,308.21303,308.25502,-82.410911,1.677729,,module,front,-0.005546,0.041623,0,POINT Z (40.70496619297292 -305.51330145527766 4.350473837993339)
81.402657,-375.982767,6.961704,384.693948,384.780745,-77.783651,2.041616,,module,front,-0.018367,0.084832,0,POINT Z (81.40265698098268 -375.98276736576906 6.961703678306316)
0.0,-375.987092,6.630687,375.987092,376.067599,-90.0,2.002034,,module,front,0.0,0.080507,0,POINT Z (0.000000000000023 -375.9870922608711 6.630687120704231)
0.0,-329.007188,4.994347,329.007188,329.059149,-90.0,1.780025,,module,front,0.0,0.051961,1,POINT Z (0.0000000000000201 -329.00718767246497 4.994347196203025)
-40.700384,-399.47242,7.626665,401.540454,401.640372,-95.817526,2.116666,,module,front,0.010128,0.099403,1,POINT Z (-40.700384018036786 -399.47242037188835 7.6266652902467555)
40.700384,-399.47242,7.626665,401.540454,401.640372,-84.182474,2.116666,,module,front,-0.010128,0.099403,1,POINT Z (40.70038401803666 -399.4724203718884 7.626665290246758)
162.828288,-188.017912,2.774643,248.724319,248.745336,-49.106605,1.373872,,module,front,-0.013759,0.015887,1,POINT Z (162.82828848876017 -188.01791238134342 2.7746428457772003)
203.533319,-164.514023,3.085529,261.707233,261.731972,-38.948276,1.441525,,module,front,-0.01924,0.015552,0,POINT Z (203.53331874930336 -164.5140229165555 3.085528506477417)
122.124763,-164.520451,1.856476,204.89372,204.905082,-53.413224,1.141132,,module,front,-0.006773,0.009124,0,POINT Z (122.12476267390586 -164.5204507438303 1.8564758480575367)
162.823309,-235.015203,3.713927,285.908334,285.941237,-55.284996,1.566427,,module,front,-0.018738,0.027046,0,POINT Z (162.8233087650692 -235.01520286464572 3.7139265651514415)
81.414144,-235.02239,2.774643,248.724319,248.745336,-70.893395,1.373872,,module,front,-0.006879,0.019859,0,POINT Z (81.41414424438007 -235.02239047667928 2.7746428457772)
81.416508,-188.023372,1.856476,204.89372,204.905082,-66.586776,1.141132,,module,front,-0.004515,0.010427,1,POINT Z (81.41650844927055 -188.02337227866317 1.8564758480575358)
40.706664,-258.522036,3.085529,261.707233,261.731972,-81.051724,1.441525,,module,front,-0.003848,0.024438,1,POINT Z (40.70666374986068 -258.52203601173005 3.085528506477417)
122.117482,-258.516723,3.713927,285.908334,285.941237,-64.715004,1.566427,,module,front,-0.014054,0.029751,1,POINT Z (122.11748157380192 -258.51672315111034 3.713926565151443)
244.242433,-47.004478,2.774643,248.724319,248.745336,-10.893395,1.373872,,module,front,-0.020638,0.003972,1,POINT Z (244.24243273314028 -47.00447809533587 2.7746428457772017)
284.94079,-23.50152,3.713927,285.908334,285.941237,-4.715004,1.566427,,module,front,-0.032792,0.002705,0,POINT Z (284.94079033887124 -23.501520286464576 3.713926565151443)
203.541271,-23.502922,1.856476,204.89372,204.905082,-6.586776,1.141132,,module,front,-0.011288,0.001303,0,POINT Z (203.54127112317641 -23.502921534832904 1.8564758480575367)
244.239982,-94.008013,3.085529,261.707233,261.731972,-21.051724,1.441525,,module,front,-0.023088,0.008887,0,POINT Z (244.23998249916403 -94.00801309517456 3.085528506477417)
162.834532,-94.012561,1.555594,188.025122,188.033799,-30.0,1.049979,,module,front,-0.007515,0.004339,0,POINT Z (162.83453210518033 -94.0125609442926 1.555593854749932)
162.836015,-47.006709,1.257471,169.485098,169.491376,-16.102114,0.948926,,module,front,-0.006032,0.001741,1,POINT Z (162.83601514366944 -47.00670858848176 1.2574706144830565)
122.127011,-117.516771,1.257471,169.485098,169.491376,-43.897886,0.948926,,module,front,-0.004524,0.004353,1,POINT Z (122.12701135775211 -117.5167714712044 1.2574706144830565)
203.537368,-117.512354,2.466103,235.024708,235.042249,-30.0,1.30182,,module,front,-0.015191,0.008771,1,POINT Z (203.5373675420825 -117.51235394056914 2.4661034634147687)
325.629074,94.001017,5.318774,338.925486,338.982753,16.102114,1.828006,,module,front,-0.05502,-0.015883,1,POINT Z (325.6290743466272 94.00101686499691 5.318774127117507)
366.311956,117.494615,6.961704,384.693948,384.780745,17.783651,2.041616,,module,front,-0.08265,-0.02651,0,POINT Z (366.31195641442224 117.49461480180283 6.9617036783063195)
284.934763,117.505116,4.350474,308.21303,308.25502,22.410911,1.677729,,module,front,-0.038819,-0.016009,0,POINT Z (284.93476335081033 117.50511594433758 4.350473837993342)
325.632666,47.001027,4.994347,329.007188,329.059149,8.213211,1.780025,,module,front,-0.051428,-0.007423,0,POINT Z (325.6326657737476 47.00102681035215 4.994347196203029)
244.242433,47.004478,2.774643,248.724319,248.745336,10.893395,1.373872,,module,front,-0.020638,-0.003972,0,POINT Z (244.24243273314028 47.00447809533587 2.7746428457772017)
244.239982,94.008013,3.085529,261.707233,261.731972,21.051724,1.441525,,module,front,-0.023088,-0.008887,1,POINT Z (244.23998249916403 94.00801309517456 3.085528506477417)
203.541271,23.502922,1.856476,204.89372,204.905082,6.586776,1.141132,,module,front,-0.011288,-0.001303,1,POINT Z (203.54127112317647 23.5029215348329 1.8564758480575374)
284.94079,23.50152,3.713927,285.908334,285.941237,4.715004,1.566427,,module,front,-0.032792,-0.002705,1,POINT Z (284.94079033887124 23.50152028646455 3.713926565151443)
406.960709,234.958875,10.647061,469.91775,470.084499,30.0,2.397519,,module,front,-0.144409,-0.083374,1,POINT Z (406.96070903570876 234.9588749113674 10.64706149537423)
447.620432,258.433777,12.993734,516.867554,517.092949,30.0,2.563892,,module,front,-0.195197,-0.112697,0,POINT Z (447.6204322834724 258.43377707363936 12.993733631965295)
366.277603,258.463911,9.637611,448.28883,448.432031,35.208719,2.313174,,module,front,-0.117003,-0.082564,0,POINT Z (366.2776025681322 258.4639107610289 9.637611055554949)
406.975114,187.973753,9.637611,448.28883,448.432031,24.791281,2.313174,,module,front,-0.130004,-0.060046,0,POINT Z (406.9751139645913 187.97375328074833 9.637611055554949)
325.614373,187.993546,6.630687,375.987092,376.067599,30.0,2.002034,,module,front,-0.069721,-0.040253,0,POINT Z (325.61437339295793 187.99354613043553 6.630687120704231)
325.603072,234.983777,7.626665,401.540454,401.640372,35.817526,2.116666,,module,front,-0.081022,-0.058473,1,POINT Z (325.6030721442933 234.9837766893461 7.6266652902467555)
284.928583,164.503594,4.994347,329.007188,329.059149,30.0,1.780025,,module,front,-0.045,-0.025981,1,POINT Z (284.9285825520292 164.5035938362325 4.994347196203029)
366.303456,164.488644,7.626665,401.540454,401.640372,24.182474,2.116666,,module,front,-0.09115,-0.040931,1,POINT Z (366.30345616233 164.48864368254226 7.626665290246758)
406.923063,328.911996,13.326485,523.229854,523.463944,38.948276,2.584495,,module,front,-0.182055,-0.147153,0,POINT Z (406.92306271635067 328.91199571825285 13.326485158674268)
406.900715,375.878779,14.974316,553.943182,554.22145,42.730528,2.676678,,module,front,-0.204403,-0.188819,1,POINT Z (406.90071466536006 375.8787794327947 14.974315756758621)
366.260333,305.442947,10.983454,476.908823,477.08366,39.82643,2.423798,,module,front,-0.134273,-0.111977,1,POINT Z (366.2603328711083 305.442947010668 10.98345428506695)
447.600458,305.408107,14.318775,541.867402,542.127891,34.306619,2.641918,,module,front,-0.215172,-0.146817,1,POINT Z (447.60045764233564 305.4081073836026 14.318774624340598)
162.776672,-469.895776,11.990935,497.290946,497.490671,-70.893395,2.497486,,module,front,-0.065375,0.188722,1,POINT Z (162.77667172612698 -469.89577619435386 11.990935043343473)
203.473203,-446.406173,11.655493,490.591292,490.782625,-65.496367,2.473759,,module,front,-0.079355,0.1741,0,POINT Z (203.47320347332527 -446.40617343315955 11.655492808675918)
122.089651,-446.427122,10.310555,462.820763,462.979538,-74.704656,2.370341,,module,front,-0.041884,0.153151,0,POINT Z (122.08965122729009 -446.4271223418421 10.310555435439307)
162.763803,-516.844489,14.318775,541.867402,542.127891,-72.51983,2.641918,,module,front,-0.078244,0.248459,0,POINT Z (162.7638027790312 -516.8444894184045 14.318774624340607)
81.384613,-516.861708,13.326485,523.229854,523.463944,-81.051724,2.584495,,module,front,-0.036411,0.231241,0,POINT Z (81.38461254327015 -516.8617075572545 13.326485158674268)
81.391185,-469.912226,10.983454,476.908823,477.08366,-80.17357,2.423798,,module,front,-0.029838,0.172272,1,POINT Z (81.3911850824684 -469.91222617025846 10.983454285066948)
40.690951,-540.337421,14.318775,541.867402,542.127891,-85.693381,2.641918,,module,front,-0.019561,0.259753,1,POINT Z (40.690950694757746 -540.3374207556046 14.318774624340607)
122.070214,-540.325745,14.974316,553.943182,554.22145,-77.269472,2.676678,,module,front,-0.061321,0.271428,1,POINT Z (122.07021439960795 -540.3257454346426 14.974315756758624)
244.199451,-328.973443,7.960406,409.703427,409.810165,-53.413224,2.152267,,module,front,-0.06362,0.085706,1,POINT Z (244.19945061502509 -328.9734432799347 7.960405567480759)
284.896018,-305.471758,8.294849,417.706518,417.820242,-46.996088,2.186664,,module,front,-0.077565,0.083167,0,POINT Z (284.8960176875841 -305.4717575055326 8.294849065301461)
203.511308,-305.493003,6.300783,367.073327,367.14773,-56.329503,1.960977,,module,front,-0.04125,0.061921,0,POINT Z (203.511308448949 -305.4930026619475 6.300783337152622)
244.185068,-375.947507,9.637611,448.28883,448.432031,-56.995508,2.313174,,module,front,-0.078002,0.120092,0,POINT Z (244.18506837875478 -375.94750656149665 9.637611055554949)
162.799634,-375.969649,7.960406,409.703427,409.810165,-66.586776,2.152267,,module,front,-0.042413,0.097949,0,POINT Z (162.79963374335 -375.96964946278234 7.960405567480751)
162.809047,-328.992464,6.300783,367.073327,367.14773,-63.670497,1.960977,,module,front,-0.033,0.066685,1,POINT Z (162.80904675915923 -328.99246440517425 6.300783337152626)
122.098293,-399.463068,8.294849,417.706518,417.820242,-73.003912,2.186664,,module,front,-0.033242,0.108756,1,POINT Z (122.09829329467894 -399.4630675072348 8.29484906530146)
203.487557,-399.444226,9.637611,448.28883,448.432031,-63.004492,2.313174,,module,front,-0.065002,0.127598,1,POINT Z (203.4875569822957 -399.4442257215902 9.637611055554949)
325.614373,-187.993546,6.630687,375.987092,376.067599,-30.0,2.002034,,module,front,-0.069721,0.040253,1,POINT Z (325.61437339295793 -187.99354613043553 6.630687120704231)
366.303456,-164.488644,7.626665,401.540454,401.640372,-24.182474,2.116666,,module,front,-0.09115,0.040931,0,POINT Z (366.30345616233 -164.48864368254226 7.626665290246758)
284.928583,-164.503594,4.994347,329.007188,329.059149,-30.0,1.780025,,module,front,-0.045,0.025981,0,POINT Z (284.9285825520292 -164.5035938362325 4.994347196203029)
325.603072,-234.983777,7.626665,401.540454,401.640372,-35.817526,2.116666,,module,front,-0.081022,0.058473,0,POINT Z (325.6030721442933 -234.9837766893461 7.6266652902467555)
244.221806,-235.002542,5.318774,338.925486,338.982753,-43.897886,1.828006,,module,front,-0.041265,0.039707,0,POINT Z (244.22180575997038 -235.0025421624923 5.318774127117506)
244.229797,-188.008186,4.350474,308.21303,308.25502,-37.589089,1.677729,,module,front,-0.033274,0.025614,1,POINT Z (244.2297971578374 -188.00818551094017 4.350473837993342)
203.520416,-258.505647,4.994347,329.007188,329.059149,-51.786789,1.780025,,module,front,-0.032143,0.040827,1,POINT Z (203.52041610859217 -258.50564745693674 4.994347196203023)
284.909299,-258.488153,6.961704,384.693948,384.780745,-42.216349,2.041616,,module,front,-0.064283,0.058322,1,POINT Z (284.9092994334395 -258.48815256396625 6.9617036783063195)
406.999084,-46.996206,7.960406,409.703427,409.810165,-6.586776,2.152267,,module,front,-0.106033,0.012244,1,POINT Z (406.9990843583751 -46.99620618284781 7.960405567480758)
447.672625,-23.496719,9.637611,448.28883,448.432031,-3.004492,2.313174,,module,front,-0.143004,0.007506,0,POINT Z (447.67262536105045 -23.496719160093544 9.637611055554949)
366.320355,-23.499462,6.300783,367.073327,367.14773,-3.670497,1.960977,,module,front,-0.074251,0.004763,0,POINT Z (366.32035520810814 -23.499461743226732 6.300783337152622)
406.994311,-93.99131,8.294849,417.706518,417.820242,-13.003912,2.186664,,module,front,-0.110807,0.02559,0,POINT Z (406.99431098226296 -93.99131000170232 8.29484906530146)
325.629074,-94.001017,5.318774,338.925486,338.982753,-16.102114,1.828006,,module,front,-0.05502,0.015883,0,POINT Z (325.6290743466272 -94.00101686499691 5.318774127117507)
325.632666,-47.001027,4.994347,329.007188,329.059149,-8.213211,1.780025,,module,front,-0.051428,0.007423,1,POINT Z (325.6326657737476 -47.00102681035215 4.994347196203029)
284.934763,-117.505116,4.350474,308.21303,308.25502,-22.410911,1.677729,,module,front,-0.038819,0.016009,1,POINT Z (284.9347633508103 -117.50511594433759 4.3504738379933405)
366.311956,-117.494615,6.961704,384.693948,384.780745,-17.783651,2.041616,,module,front,-0.08265,0.02651,1,POINT Z (366.31195641442224 -117.49461480180285 6.9617036783063195)
488.330015,93.979155,11.990935,497.290946,497.490671,10.893395,2.497486,,module,front,-0.196126,-0.037744,1,POINT Z (488.330015178381 93.97915523887077 11.990935043343473)
528.982359,117.464657,14.318775,541.867402,542.127891,12.51983,2.641918,,module,front,-0.254294,-0.056468,0,POINT Z (528.9823590318513 117.46465668600095 14.318774624340598)
447.662055,117.480822,10.310555,462.820763,462.979538,14.704656,2.370341,,module,front,-0.153575,-0.040303,0,POINT Z (447.66205450006385 117.48082166890579 10.310555435439307)
488.335688,46.990124,11.655493,490.591292,490.782625,5.496367,2.473759,,module,front,-0.190453,-0.018326,0,POINT Z (488.33568833598076 46.99012351927995 11.655492808675918)
406.999084,46.996206,7.960406,409.703427,409.810165,6.586776,2.152267,,module,front,-0.106033,-0.012244,0,POINT Z (406.9990843583751 46.99620618284781 7.960405567480758)
406.994311,93.99131,8.294849,417.706518,417.820242,13.003912,2.186664,,module,front,-0.110807,-0.02559,1,POINT Z (406.99431098226296 93.99131000170232 8.29484906530146)
366.320355,23.499462,6.300783,367.073327,367.14773,3.670497,1.960977,,module,front,-0.074251,-0.004763,1,POINT Z (366.32035520810814 23.49946174322673 6.300783337152622)
447.672625,23.496719,9.637611,448.28883,448.432031,3.004492,2.313174,,module,front,-0.143004,-0.007506,1,POINT Z (447.67262536105045 23.49671916009352 9.637611055554949)
488.307675,187.949712,13.326485,523.229854,523.463944,21.051724,2.584495,,module,front,-0.218466,-0.084088,0,POINT Z (488.3076752596208 187.94971183900165 13.326485158674263)
488.291408,234.929313,14.318775,541.867402,542.127891,25.693381,2.641918,,module,front,-0.234733,-0.112936,1,POINT Z (488.29140833709346 234.92931337200199 14.318774624340598)
447.651518,164.469279,10.983454,476.908823,477.08366,20.17357,2.423798,,module,front,-0.164112,-0.060295,1,POINT Z (447.65151795357684 164.46927915959046 10.983454285066953)
528.970929,164.446966,14.974316,553.943182,554.22145,17.269472,2.676678,,module,front,-0.265724,-0.082609,1,POINT Z (528.9709290649679 164.4469660018476 14.974315756758612)
406.923063,-328.911996,13.326485,523.229854,523.463944,-38.948276,2.584495,,module,front,-0.182055,0.147153,1,POINT Z (406.92306271635067 -328.91199571825285 13.326485158674268)
447.600458,-305.408107,14.318775,541.867402,542.127891,-34.306619,2.641918,,module,front,-0.215172,0.146817,0,POINT Z (447.60045764233564 -305.4081073836026 14.318774624340598)
366.260333,-305.442947,10.983454,476.908823,477.08366,-39.82643,2.423798,,module,front,-0.134273,0.111977,0,POINT Z (366.2603328711083 -305.442947010668 10.98345428506695)
406.900715,-375.878779,14.974316,553.943182,554.22145,-42.730528,2.676678,,module,front,-0.204403,0.188819,0,POINT Z (406.90071466536006 -375.8787794327947 14.974315756758621)
