# INFILE= spec-qso-z2.4-rmag22.24.dat
# AIRMASS= 1.00000
# MODEL= star
# EXPTIME= 1000
# READNOISE= 3.00000;2.90000;2.90000
#
# Median (S/N)= 0.72146226
# Total (S/N)^2= 6649.3087
#
# Wave    Flux        Invvar      S/N         Counts_obj  Counts_sky  Counts_read  FWHM
# [Ang] [e-17 erg/s/cm^2/Ang] [1/(e-17 erg/s/cm^2/Ang)^2] [] [electrons] [electrons] [electrons] [Ang]
  3540.50  7.4298e-01  0.0000e+00  0.0000e+00  1.5141e+00  2.1848e+01  5.2092e+00   1.740
  3541.00  7.3760e-01  0.0000e+00  0.0000e+00  1.5067e+00  2.3670e+01  5.2088e+00   1.740
  3541.50  7.3337e-01  0.0000e+00  0.0000e+00  1.5017e+00  2.5287e+01  5.2084e+00   1.740
  3542.00  7.3066e-01  0.0000e+00  0.0000e+00  1.4997e+00  2.7633e+01  5.2080e+00   1.740
  3542.50  7.2949e-01  0.0000e+00  0.0000e+00  1.5009e+00  3.1809e+01  5.2076e+00   1.740
  3543.00  7.2966e-01  0.0000e+00  0.0000e+00  1.5048e+00  3.6782e+01  5.2072e+00   1.740
  3543.50  7.3097e-01  0.0000e+00  0.0000e+00  1.5111e+00  3.9859e+01  5.2068e+00   1.740
  3544.00  7.3343e-01  0.0000e+00  0.0000e+00  1.5198e+00  4.0341e+01  5.2064e+00   1.740
  3544.50  7.3715e-01  0.0000e+00  0.0000e+00  1.5312e+00  3.9761e+01  5.2060e+00   1.740
  3545.00  7.4173e-01  0.0000e+00  0.0000e+00  1.5444e+00  3.8445e+01  5.2056e+00   1.740
  3545.50  7.4595e-01  0.0000e+00  0.0000e+00  1.5569e+00  3.5660e+01  5.2052e+00   1.740
  3546.00  7.4853e-01  0.0000e+00  0.0000e+00  1.5661e+00  3.2555e+01  5.2048e+00   1.740
  3546.50  7.4924e-01  0.0000e+00  0.0000e+00  1.5714e+00  3.1316e+01  5.2044e+00   1.740
  3547.00  7.4907e-01  0.0000e+00  0.0000e+00  1.5749e+00  3.2125e+01  5.2040e+00   1.740
  3547.50  7.4907e-01  0.0000e+00  0.0000e+00  1.5788e+00  3.3249e+01  5.2036e+00   1.740
  3548.00  7.4930e-01  0.0000e+00  0.0000e+00  1.5832e+00  3.3505e+01  5.2032e+00   1.740
  3548.50  7.4908e-01  0.0000e+00  0.0000e+00  1.5868e+00  3.3178e+01  5.2028e+00   1.740
  3549.00  7.4805e-01  0.0000e+00  0.0000e+00  1.5886e+00  3.2775e+01  5.2024e+00   1.740
  3549.50  7.4660e-01  0.0000e+00  0.0000e+00  1.5896e+00  3.2266e+01  5.2020e+00   1.740
  3550.00  7.4517e-01  0.0000e+00  0.0000e+00  1.5907e+00  3.1733e+01  5.2016e+00   1.740
  3550.50  7.4349e-01  0.0000e+00  0.0000e+00  1.5912e+00  3.1569e+01  5.2012e+00   1.740
  3551.00  7.4056e-01  0.0000e+00  0.0000e+00  1.5892e+00  3.1717e+01  5.2008e+00   1.740
  3551.50  7.3591e-01  0.0000e+00  0.0000e+00  1.5834e+00  3.1490e+01  5.2004e+00   1.740
  3552.00  7.3055e-01  0.0000e+00  0.0000e+00  1.5761e+00  3.0602e+01  5.2000e+00   1.740
  3552.50  7.2630e-01  0.0000e+00  0.0000e+00  1.5712e+00  2.9946e+01  5.1996e+00   1.740
  3553.00  7.2403e-01  0.0000e+00  0.0000e+00  1.5706e+00  3.0643e+01  5.1992e+00   1.740
  3553.50  7.2301e-01  0.0000e+00  0.0000e+00  1.5726e+00  3.2582e+01  5.1988e+00   1.740
  3554.00  7.2190e-01  0.0000e+00  0.0000e+00  1.5745e+00  3.4794e+01  5.1984e+00   1.740
  3554.50  7.2020e-01  0.0000e+00  0.0000e+00  1.5751e+00  3.6703e+01  5.1980e+00   1.740
  3555.00  7.1852e-01  0.0000e+00  0.0000e+00  1.5757e+00  3.7702e+01  5.1976e+00   1.740
  3555.50  7.1763e-01  0.0000e+00  0.0000e+00  1.5781e+00  3.7009e+01  5.1972e+00   1.739
  3556.00  7.1766e-01  0.0000e+00  0.0000e+00  1.5825e+00  3.5279e+01  5.1968e+00   1.739
  3556.50  7.1815e-01  0.0000e+00  0.0000e+00  1.5879e+00  3.3975e+01  5.1964e+00   1.739
  3557.00  7.1867e-01  0.0000e+00  0.0000e+00  1.5933e+00  3.2956e+01  5.1960e+00   1.739
  3557.50  7.1905e-01  0.0000e+00  0.0000e+00  1.5984e+00  3.1580e+01  5.1956e+00   1.739
  3558.00  7.1913e-01  0.0000e+00  0.0000e+00  1.6028e+00  3.0982e+01  5.1951e+00   1.739
  3558.50  7.1855e-01  0.0000e+00  0.0000e+00  1.6058e+00  3.2224e+01  5.1947e+00   1.739
  3559.00  7.1698e-01  0.0000e+00  0.0000e+00  1.6064e+00  3.3655e+01  5.1943e+00   1.739
  3559.50  7.1466e-01  0.0000e+00  0.0000e+00  1.6053e+00  3.2705e+01  5.1939e+00   1.739
  3560.00  7.1257e-01  0.0000e+00  0.0000e+00  1.6047e+00  2.9460e+01  5.1935e+00   1.739
  3560.50  7.1172e-01  0.0000e+00  0.0000e+00  1.6069e+00  2.6752e+01  5.1931e+00   1.739
  3561.00  7.1217e-01  0.0000e+00  0.0000e+00  1.6119e+00  2.7029e+01  5.1927e+00   1.739
  3561.50  7.1313e-01  0.0000e+00  0.0000e+00  1.6180e+00  2.9662e+01  5.1923e+00   1.739
  3562.00  7.1393e-01  0.0000e+00  0.0000e+00  1.6238e+00  3.1566e+01  5.1919e+00   1.739
  3562.50  7.1461e-01  0.0000e+00  0.0000e+00  1.6292e+00  3.0810e+01  5.1915e+00   1.739
  3563.00  7.1547e-01  0.0000e+00  0.0000e+00  1.6351e+00  2.8755e+01  5.1911e+00   1.739
  3563.50  7.1646e-01  0.0000e+00  0.0000e+00  1.6412e+00  2.7894e+01  5.1907e+00   1.739
  3564.00  7.1741e-01  0.0000e+00  0.0000e+00  1.6472e+00  2.9079e+01  5.1903e+00   1.739
  3564.50  7.1843e-01  0.0000e+00  0.0000e+00  1.6534e+00  3.1157e+01  5.1899e+00   1.739
  3565.00  7.1958e-01  0.0000e+00  0.0000e+00  1.6599e+00  3.1726e+01  5.1895e+00   1.739
  3565.50  7.2055e-01  0.0000e+00  0.0000e+00  1.6660e+00  2.9139e+01  5.1891e+00   1.739
  3566.00  7.2085e-01  0.0000e+00  0.0000e+00  1.6705e+00  2.4697e+01  5.1887e+00   1.739
  3566.50  7.2008e-01  0.0000e+00  0.0000e+00  1.6726e+00  2.1277e+01  5.1883e+00   1.739
  3567.00  7.1800e-01  0.0000e+00  0.0000e+00  1.6716e+00  2.0217e+01  5.1879e+00   1.739
  3567.50  7.1466e-01  0.0000e+00  0.0000e+00  1.6677e+00  2.0946e+01  5.1875e+00   1.739
  3568.00  7.1062e-01  0.0000e+00  0.0000e+00  1.6621e+00  2.2567e+01  5.1871e+00   1.739
  3568.50  7.0701e-01  0.0000e+00  0.0000e+00  1.6576e+00  2.4388e+01  5.1867e+00   1.739
  3569.00  7.0494e-01  0.0000e+00  0.0000e+00  1.6566e+00  2.5566e+01  5.1863e+00   1.739
  3569.50  7.0458e-01  1.0211e-01  2.2515e-01  1.6597e+00  2.5789e+01  5.1859e+00   1.739
  3570.00  7.0476e-01  1.0272e-01  2.2587e-01  1.6641e+00  2.5725e+01  5.1855e+00   1.739
  3570.50  7.0396e-01  1.0398e-01  2.2700e-01  1.6662e+00  2.5323e+01  5.1851e+00   1.738
  3571.00  7.0182e-01  1.0836e-01  2.3103e-01  1.6651e+00  2.3403e+01  5.1847e+00   1.738
  3571.50  6.9920e-01  1.1634e-01  2.3849e-01  1.6630e+00  2.0083e+01  5.1844e+00   1.738
  3572.00  6.9705e-01  1.2359e-01  2.4505e-01  1.6620e+00  1.7464e+01  5.1840e+00   1.738
  3572.50  6.9559e-01  1.2438e-01  2.4532e-01  1.6627e+00  1.7404e+01  5.1836e+00   1.738
  3573.00  6.9466e-01  1.1918e-01  2.3982e-01  1.6646e+00  1.9647e+01  5.1833e+00   1.738
  3573.50  6.9412e-01  1.1430e-01  2.3467e-01  1.6675e+00  2.1960e+01  5.1829e+00   1.738
  3574.00  6.9356e-01  1.1410e-01  2.3428e-01  1.6703e+00  2.2303e+01  5.1826e+00   1.738
  3574.50  6.9199e-01  1.1732e-01  2.3702e-01  1.6707e+00  2.1161e+01  5.1822e+00   1.738
  3575.00  6.8859e-01  1.1923e-01  2.3777e-01  1.6667e+00  2.0618e+01  5.1818e+00   1.738
  3575.50  6.8355e-01  1.1790e-01  2.3471e-01  1.6587e+00  2.1437e+01  5.1815e+00   1.738
  3576.00  6.7811e-01  1.1588e-01  2.3083e-01  1.6496e+00  2.2578e+01  5.1811e+00   1.738
  3576.50  6.7366e-01  1.1560e-01  2.2905e-01  1.6430e+00  2.2970e+01  5.1808e+00   1.738
  3577.00  6.7092e-01  1.1709e-01  2.2958e-01  1.6404e+00  2.2579e+01  5.1804e+00   1.738
  3577.50  6.6981e-01  1.1865e-01  2.3072e-01  1.6419e+00  2.2167e+01  5.1801e+00   1.738
  3578.00  6.6986e-01  1.1880e-01  2.3089e-01  1.6461e+00  2.2354e+01  5.1797e+00   1.738
  3578.50  6.7072e-01  1.1817e-01  2.3057e-01  1.6523e+00  2.2878e+01  5.1794e+00   1.738
  3579.00  6.7237e-01  1.1815e-01  2.3111e-01  1.6605e+00  2.3140e+01  5.1790e+00   1.738
  3579.50  6.7481e-01  1.1882e-01  2.3261e-01  1.6707e+00  2.3095e+01  5.1787e+00   1.738
  3580.00  6.7780e-01  1.2003e-01  2.3483e-01  1.6822e+00  2.2818e+01  5.1783e+00   1.738
  3580.50  6.8091e-01  1.2281e-01  2.3862e-01  1.6940e+00  2.1893e+01  5.1780e+00   1.737
  3581.00  6.8383e-01  1.2729e-01  2.4398e-01  1.7054e+00  2.0347e+01  5.1776e+00   1.737
  3581.50  6.8635e-01  1.3077e-01  2.4819e-01  1.7158e+00  1.9270e+01  5.1773e+00   1.737
  3582.00  6.8816e-01  1.3064e-01  2.4872e-01  1.7244e+00  1.9540e+01  5.1770e+00   1.737
  3582.50  6.8905e-01  1.2756e-01  2.4610e-01  1.7307e+00  2.0930e+01  5.1766e+00   1.737
  3583.00  6.8936e-01  1.2361e-01  2.4237e-01  1.7356e+00  2.2751e+01  5.1763e+00   1.737
  3583.50  6.8968e-01  1.2050e-01  2.3941e-01  1.7405e+00  2.4323e+01  5.1759e+00   1.737
  3584.00  6.9003e-01  1.2006e-01  2.3909e-01  1.7455e+00  2.4765e+01  5.1756e+00   1.737
  3584.50  6.8972e-01  1.2347e-01  2.4236e-01  1.7488e+00  2.3534e+01  5.1753e+00   1.737
  3585.00  6.8815e-01  1.2987e-01  2.4799e-01  1.7489e+00  2.1206e+01  5.1749e+00   1.737
  3585.50  6.8546e-01  1.3713e-01  2.5383e-01  1.7461e+00  1.8800e+01  5.1746e+00   1.737
  3586.00  6.8224e-01  1.4363e-01  2.5856e-01  1.7420e+00  1.6879e+01  5.1743e+00   1.737
  3586.50  6.7918e-01  1.4857e-01  2.6179e-01  1.7383e+00  1.5585e+01  5.1740e+00   1.737
  3587.00  6.7679e-01  1.5182e-01  2.6370e-01  1.7363e+00  1.4851e+01  5.1736e+00   1.737
  3587.50  6.7537e-01  1.5344e-01  2.6455e-01  1.7368e+00  1.4600e+01  5.1733e+00   1.737
  3588.00  6.7507e-01  1.5295e-01  2.6401e-01  1.7402e+00  1.4944e+01  5.1730e+00   1.737
  3588.50  6.7582e-01  1.5022e-01  2.6194e-01  1.7463e+00  1.5945e+01  5.1727e+00   1.737
  3589.00  6.7731e-01  1.4627e-01  2.5904e-01  1.7544e+00  1.7361e+01  5.1723e+00   1.737
  3589.50  6.7911e-01  1.4260e-01  2.5645e-01  1.7633e+00  1.8764e+01  5.1720e+00   1.737
  3590.00  6.8085e-01  1.4028e-01  2.5501e-01  1.7721e+00  1.9774e+01  5.1717e+00   1.737
  3590.50  6.8225e-01  1.3920e-01  2.5454e-01  1.7801e+00  2.0384e+01  5.1714e+00   1.737
  3591.00  6.8321e-01  1.3807e-01  2.5387e-01  1.7870e+00  2.1025e+01  5.1711e+00   1.736
  3591.50  6.8395e-01  1.3637e-01  2.5257e-01  1.7934e+00  2.1888e+01  5.1708e+00   1.736
  3592.00  6.8481e-01  1.3503e-01  2.5164e-01  1.8001e+00  2.2639e+01  5.1704e+00   1.736
  3592.50  6.8604e-01  1.3470e-01  2.5179e-01  1.8079e+00  2.3015e+01  5.1701e+00   1.736
  3593.00  6.8761e-01  1.3553e-01  2.5314e-01  1.8165e+00  2.2950e+01  5.1698e+00   1.736
  3593.50  6.8928e-01  1.3792e-01  2.5598e-01  1.8255e+00  2.2307e+01  5.1695e+00   1.736
  3594.00  6.9053e-01  1.4134e-01  2.5961e-01  1.8333e+00  2.1317e+01  5.1692e+00   1.736
  3594.50  6.9093e-01  1.4354e-01  2.6177e-01  1.8389e+00  2.0795e+01  5.1689e+00   1.736
  3595.00  6.9073e-01  1.4272e-01  2.6095e-01  1.8429e+00  2.1321e+01  5.1686e+00   1.736
  3595.50  6.9089e-01  1.3971e-01  2.5824e-01  1.8479e+00  2.2645e+01  5.1683e+00   1.736
  3596.00  6.9225e-01  1.3644e-01  2.5570e-01  1.8560e+00  2.4122e+01  5.1680e+00   1.736
  3596.50  6.9446e-01  1.3401e-01  2.5423e-01  1.8665e+00  2.5328e+01  5.1677e+00   1.736
  3597.00  6.9622e-01  1.3222e-01  2.5316e-01  1.8756e+00  2.6312e+01  5.1674e+00   1.736
  3597.50  6.9654e-01  1.3017e-01  2.5130e-01  1.8809e+00  2.7437e+01  5.1671e+00   1.736
  3598.00  6.9564e-01  1.2841e-01  2.4928e-01  1.8828e+00  2.8468e+01  5.1668e+00   1.736
  3598.50  6.9459e-01  1.2927e-01  2.4973e-01  1.8842e+00  2.8349e+01  5.1665e+00   1.736
  3599.00  6.9423e-01  1.3360e-01  2.5375e-01  1.8875e+00  2.6750e+01  5.1662e+00   1.736
  3599.50  6.9477e-01  1.3925e-01  2.5927e-01  1.8931e+00  2.4736e+01  5.1659e+00   1.736
  3600.00  6.9605e-01  1.4403e-01  2.6416e-01  1.9007e+00  2.3185e+01  5.1656e+00   1.736
  3600.50  6.9780e-01  1.4748e-01  2.6797e-01  1.9095e+00  2.2184e+01  5.1653e+00   1.736
  3601.00  6.9947e-01  1.4858e-01  2.6962e-01  1.9180e+00  2.2010e+01  5.1650e+00   1.736
  3601.50  7.0027e-01  1.4717e-01  2.6865e-01  1.9241e+00  2.2696e+01  5.1647e+00   1.735
  3602.00  6.9993e-01  1.4616e-01  2.6759e-01  1.9269e+00  2.3256e+01  5.1645e+00   1.735
  3602.50  6.9906e-01  1.4731e-01  2.6831e-01  1.9283e+00  2.3056e+01  5.1642e+00   1.735
  3603.00  6.9838e-01  1.4864e-01  2.6926e-01  1.9302e+00  2.2791e+01  5.1639e+00   1.735
  3603.50  6.9806e-01  1.4862e-01  2.6911e-01  1.9330e+00  2.2998e+01  5.1636e+00   1.735
  3604.00  6.9788e-01  1.4879e-01  2.6920e-01  1.9361e+00  2.3132e+01  5.1633e+00   1.735
  3604.50  6.9773e-01  1.5013e-01  2.7035e-01  1.9394e+00  2.2864e+01  5.1630e+00   1.735
  3605.00  6.9755e-01  1.5161e-01  2.7161e-01  1.9425e+00  2.2552e+01  5.1628e+00   1.735
  3605.50  6.9735e-01  1.5331e-01  2.7304e-01  1.9456e+00  2.2176e+01  5.1625e+00   1.735
  3606.00  6.9738e-01  1.5592e-01  2.7538e-01  1.9493e+00  2.1512e+01  5.1622e+00   1.735
  3606.50  6.9816e-01  1.5809e-01  2.7759e-01  1.9552e+00  2.1011e+01  5.1619e+00   1.735
  3607.00  6.9988e-01  1.5811e-01  2.7830e-01  1.9638e+00  2.1186e+01  5.1616e+00   1.735
  3607.50  7.0191e-01  1.5690e-01  2.7803e-01  1.9732e+00  2.1756e+01  5.1614e+00   1.735
  3608.00  7.0318e-01  1.5648e-01  2.7816e-01  1.9806e+00  2.2083e+01  5.1611e+00   1.735
  3608.50  7.0297e-01  1.5793e-01  2.7937e-01  1.9839e+00  2.1812e+01  5.1608e+00   1.735
  3609.00  7.0118e-01  1.6137e-01  2.8167e-01  1.9828e+00  2.0939e+01  5.1606e+00   1.735
  3609.50  6.9827e-01  1.6574e-01  2.8428e-01  1.9786e+00  1.9834e+01  5.1603e+00   1.735
  3610.00  6.9485e-01  1.6902e-01  2.8566e-01  1.9729e+00  1.9101e+01  5.1600e+00   1.735
  3610.50  6.9131e-01  1.7013e-01  2.8514e-01  1.9671e+00  1.9000e+01  5.1598e+00   1.735
  3611.00  6.8808e-01  1.6980e-01  2.8353e-01  1.9621e+00  1.9306e+01  5.1595e+00   1.735
  3611.50  6.8591e-01  1.6903e-01  2.8201e-01  1.9602e+00  1.9739e+01  5.1592e+00   1.735
  3612.00  6.8554e-01  1.6834e-01  2.8127e-01  1.9636e+00  2.0155e+01  5.1590e+00   1.735
  3612.50  6.8707e-01  1.6793e-01  2.8156e-01  1.9724e+00  2.0492e+01  5.1587e+00   1.734
  3613.00  6.8996e-01  1.6818e-01  2.8295e-01  1.9853e+00  2.0634e+01  5.1585e+00   1.734
  3613.50  6.9326e-01  1.6985e-01  2.8571e-01  1.9994e+00  2.0368e+01  5.1582e+00   1.734
  3614.00  6.9607e-01  1.7366e-01  2.9007e-01  2.0123e+00  1.9507e+01  5.1579e+00   1.734
  3614.50  6.9796e-01  1.7897e-01  2.9527e-01  2.0225e+00  1.8294e+01  5.1577e+00   1.734
  3615.00  6.9905e-01  1.8209e-01  2.9830e-01  2.0305e+00  1.7706e+01  5.1574e+00   1.734
  3615.50  6.9960e-01  1.7830e-01  2.9541e-01  2.0370e+00  1.8918e+01  5.1572e+00   1.734
  3616.00  6.9966e-01  1.6768e-01  2.8650e-01  2.0422e+00  2.2172e+01  5.1569e+00   1.734
