3604.3 1.99663 1.06659 1.42049 0.862028 0.51431 0.242124 0.21829 0.277486 0.393443 0.539015 0.654976 0.710543
3604.4 1.99911 1.06675 1.42128 0.862075 0.514528 0.242202 0.218293 0.277456 0.393366 0.538974 0.65476 0.710556
3604.5 2.0016 1.06691 1.42208 0.862121 0.514746 0.24228 0.218295 0.277425 0.39329 0.538933 0.654545 0.710569
3604.6 2.00409 1.06706 1.42288 0.862168 0.514964 0.242357 0.218298 0.277394 0.393213 0.538892 0.654329 0.710582
3604.7 2.00657 1.06722 1.42367 0.862215 0.515183 0.242435 0.218301 0.277363 0.393136 0.53885 0.654113 0.710595
3604.8 2.00906 1.06738 1.42447 0.862262 0.515401 0.242513 0.218303 0.277333 0.39306 0.538809 0.653897 0.710609
3604.9 2.01155 1.06754 1.42526 0.862309 0.515619 0.242591 0.218306 0.277302 0.392983 0.538768 0.653681 0.710622
3605 2.01403 1.0677 1.42606 0.862356 0.515837 0.242669 0.218308 0.277271 0.392906 0.538727 0.653465 0.710635
3605.1 2.01652 1.06785 1.42686 0.862403 0.516056 0.242747 0.218311 0.277241 0.392829 0.538686 0.653249 0.710648
3605.2 2.019 1.06801 1.42765 0.862449 0.516274 0.242824 0.218313 0.27721 0.392753 0.538645 0.653033 0.710661
3605.3 2.02149 1.06817 1.42845 0.862496 0.516492 0.242902 0.218316 0.277179 0.392676 0.538604 0.652817 0.710674
3605.4 2.02398 1.06833 1.42924 0.862543 0.51671 0.24298 0.218319 0.277148 0.392599 0.538562 0.652601 0.710687
3605.5 2.02646 1.06849 1.43004 0.86259 0.516929 0.243058 0.218321 0.277118 0.392522 0.538521 0.652385 0.7107
3605.6 2.02895 1.06864 1.43084 0.862637 0.517147 0.243136 0.218324 0.277087 0.392446 0.53848 0.652169 0.710713
3605.7 2.03144 1.0688 1.43163 0.862684 0.517365 0.243214 0.218326 0.277056 0.392369 0.538439 0.651953 0.710726
3605.8 2.03393 1.06896 1.43243 0.862731 0.517583 0.243292 0.218329 0.277025 0.392292 0.538398 0.651737 0.710739
3605.9 2.03641 1.06912 1.43323 0.862777 0.517802 0.243369 0.218331 0.276995 0.392215 0.538357 0.651521 0.710752
3606 2.0389 1.06928 1.43402 0.862824 0.51802 0.243447 0.218334 0.276964 0.392139 0.538316 0.651305 0.710765
3606.1 2.04139 1.06943 1.43482 0.862871 0.518238 0.243525 0.218337 0.276933 0.392062 0.538274 0.65109 0.710778
3606.2 2.04387 1.06959 1.43561 0.862918 0.518456 0.243603 0.218339 0.276902 0.391985 0.538233 0.650874 0.710791
3606.3 2.04636 1.06975 1.43641 0.862965 0.518675 0.243681 0.218342 0.276872 0.391908 0.538192 0.650658 0.710804
3606.4 2.04885 1.06991 1.43721 0.863012 0.518893 0.243759 0.218344 0.276841 0.391832 0.538151 0.650442 0.710817
3606.5 2.05134 1.07007 1.438 0.863059 0.519111 0.243837 0.218347 0.27681 0.391755 0.53811 0.650226 0.710831
3606.6 2.05382 1.07022 1.4388 0.863106 0.51933 0.243914 0.218349 0.276779 0.391678 0.538069 0.650009 0.710844
3606.7 2.05631 1.07038 1.4396 0.863152 0.519548 0.243992 0.218352 0.276749 0.391601 0.538028 0.649793 0.710857
3606.8 2.0588 1.07054 1.44039 0.863199 0.519766 0.24407 0.218355 0.276718 0.391525 0.537986 0.649577 0.71087
3606.9 2.06129 1.0707 1.44119 0.863246 0.519985 0.244148 0.218357 0.276687 0.391448 0.537945 0.649361 0.710883
3607 2.06377 1.07086 1.44199 0.863293 0.520203 0.244226 0.21836 0.276656 0.391371 0.537904 0.649145 0.710896
3607.1 2.06626 1.07101 1.44278 0.86334 0.520421 0.244304 0.218362 0.276626 0.391294 0.537863 0.648929 0.710909
3607.2 2.06875 1.07117 1.44358 0.863387 0.52064 0.244382 0.218365 0.276595 0.391217 0.537822 0.648713 0.710922
3607.3 2.07124 1.07133 1.44438 0.863434 0.520858 0.244459 0.218367 0.276564 0.391141 0.537781 0.648497 0.710935
3607.4 2.07373 1.07149 1.44517 0.863481 0.521076 0.244537 0.21837 0.276533 0.391064 0.537739 0.648281 0.710948
3607.5 2.07621 1.07165 1.44597 0.863527 0.521295 0.244615 0.218373 0.276503 0.390987 0.537698 0.648065 0.710961
3607.6 2.0787 1.0718 1.44676 0.863574 0.521513 0.244693 0.218375 0.276472 0.39091 0.537657 0.647849 0.710974
3607.7 2.08119 1.07196 1.44756 0.863621 0.521731 0.244771 0.218378 0.276441 0.390833 0.537616 0.647633 0.710987
3607.8 2.08368 1.07212 1.44836 0.863668 0.52195 0.244849 0.21838 0.27641 0.390757 0.537575 0.647417 0.711
3607.9 2.08617 1.07228 1.44915 0.863715 0.522168 0.244927 0.218383 0.27638 0.39068 0.537534 0.647201 0.711013
3608 2.08865 1.07244 1.44995 0.863762 0.522387 0.245005 0.218386 0.276349 0.390603 0.537492 0.646985 0.711026
3608.1 2.09114 1.07259 1.45075 0.863809 0.522605 0.245083 0.218388 0.276318 0.390526 0.537451 0.646769 0.711039
3608.2 2.09363 1.07275 1.45155 0.863856 0.522823 0.24516 0.218391 0.276287 0.390449 0.53741 0.646552 0.711053
3608.3 2.09612 1.07291 1.45234 0.863902 0.523042 0.245238 0.218393 0.276257 0.390373 0.537369 0.646336 0.711066
3608.4 2.09861 1.07307 1.45314 0.863949 0.52326 0.245316 0.218396 0.276226 0.390296 0.537328 0.64612 0.711079
3608.5 2.1011 1.07323 1.45394 0.863996 0.523479 0.245394 0.218398 0.276195 0.390219 0.537286 0.645904 0.711092
3608.6 2.10359 1.07339 1.45473 0.864043 0.523697 0.245472 0.218401 0.276164 0.390142 0.537245 0.645688 0.711105
3608.7 2.10607 1.07354 1.45553 0.86409 0.523915 0.24555 0.218404 0.276134 0.390065 0.537204 0.645472 0.711118
3608.8 2.10856 1.0737 1.45633 0.864137 0.524134 0.245628 0.218406 0.276103 0.389989 0.537163 0.645256 0.711131
3608.9 2.11105 1.07386 1.45712 0.864184 0.524352 0.245706 0.218409 0.276072 0.389912 0.537122 0.64504 0.711144
3609 2.11354 1.07402 1.45792 0.864231 0.524571 0.245784 0.218411 0.276041 0.389835 0.537081 0.644823 0.711157
3609.1 2.11603 1.07418 1.45872 0.864278 0.524789 0.245862 0.218414 0.27601 0.389758 0.537039 0.644607 0.71117
3609.2 2.11852 1.07433 1.45951 0.864325 0.525008 0.24594 0.218416 0.27598 0.389681 0.536998 0.644391 0.711183
3609.3 2.12101 1.07449 1.46031 0.864371 0.525226 0.246017 0.218419 0.275949 0.389605 0.536957 0.644175 0.711196
3609.4 2.1235 1.07465 1.46111 0.864418 0.525445 0.246095 0.218422 0.275918 0.389528 0.536916 0.643959 0.711209
3609.5 2.12599 1.07481 1.4619 0.864465 0.525663 0.246173 0.218424 0.275887 0.389451 0.536875 0.643743 0.711222
3609.6 2.12848 1.07497 1.4627 0.864512 0.525882 0.246251 0.218427 0.275857 0.389374 0.536833 0.643526 0.711235
3609.7 2.13097 1.07513 1.4635 0.864559 0.5261 0.246329 0.218429 0.275826 0.389297 0.536792 0.64331 0.711248
3609.8 2.13345 1.07528 1.4643 0.864606 0.526318 0.246407 0.218432 0.275795 0.38922 0.536751 0.643094 0.711261
3609.9 2.13594 1.07544 1.46509 0.864653 0.526537 0.246485 0.218434 0.275764 0.389144 0.53671 0.642878 0.711275
3610 2.13843 1.0756 1.46589 0.8647 0.526755 0.246563 0.218437 0.275733 0.389067 0.536669 0.642662 0.711288
3610.1 2.14092 1.07576 1.46669 0.864747 0.526974 0.246641 0.21844 0.275703 0.38899 0.536627 0.642445 0.711301
3610.2 2.14341 1.07592 1.46748 0.864794 0.527192 0.246719 0.218442 0.275672 0.388913 0.536586 0.642229 0.711314
3610.3 2.1459 1.07607 1.46828 0.86484 0.527411 0.246797 0.218445 0.275641 0.388836 0.536545 0.642013 0.711327
