# INFILE= spec-qso-z1.5-rmag22.81.dat
# AIRMASS= 1.00000
# MODEL= star
# EXPTIME= 3000
# READNOISE= 3.00000;2.90000;2.90000
#
# Median (S/N)= 0.84069332
# Total (S/N)^2= 8813.1097
#
# Wave    Flux        Invvar      S/N         Counts_obj  Counts_sky  Counts_read  FWHM
# [Ang] [e-17 erg/s/cm^2/Ang] [1/(e-17 erg/s/cm^2/Ang)^2] [] [electrons] [electrons] [electrons] [Ang]
  3540.50  5.9670e-01  0.0000e+00  0.0000e+00  3.6481e+00  6.5543e+01  5.2092e+00   1.740
  3541.00  5.9468e-01  0.0000e+00  0.0000e+00  3.6445e+00  7.1010e+01  5.2088e+00   1.740
  3541.50  5.9342e-01  0.0000e+00  0.0000e+00  3.6454e+00  7.5862e+01  5.2084e+00   1.740
  3542.00  5.9305e-01  0.0000e+00  0.0000e+00  3.6518e+00  8.2898e+01  5.2080e+00   1.740
  3542.50  5.9323e-01  0.0000e+00  0.0000e+00  3.6616e+00  9.5428e+01  5.2076e+00   1.740
  3543.00  5.9344e-01  0.0000e+00  0.0000e+00  3.6716e+00  1.1034e+02  5.2072e+00   1.740
  3543.50  5.9342e-01  0.0000e+00  0.0000e+00  3.6802e+00  1.1958e+02  5.2068e+00   1.740
  3544.00  5.9323e-01  0.0000e+00  0.0000e+00  3.6878e+00  1.2102e+02  5.2064e+00   1.740
  3544.50  5.9282e-01  0.0000e+00  0.0000e+00  3.6941e+00  1.1928e+02  5.2060e+00   1.740
  3545.00  5.9201e-01  0.0000e+00  0.0000e+00  3.6979e+00  1.1534e+02  5.2056e+00   1.740
  3545.50  5.9073e-01  0.0000e+00  0.0000e+00  3.6988e+00  1.0698e+02  5.2052e+00   1.740
  3546.00  5.8920e-01  0.0000e+00  0.0000e+00  3.6981e+00  9.7665e+01  5.2048e+00   1.740
  3546.50  5.8768e-01  0.0000e+00  0.0000e+00  3.6976e+00  9.3949e+01  5.2044e+00   1.740
  3547.00  5.8630e-01  0.0000e+00  0.0000e+00  3.6980e+00  9.6376e+01  5.2040e+00   1.740
  3547.50  5.8516e-01  0.0000e+00  0.0000e+00  3.6999e+00  9.9747e+01  5.2036e+00   1.740
  3548.00  5.8449e-01  0.0000e+00  0.0000e+00  3.7050e+00  1.0052e+02  5.2032e+00   1.740
  3548.50  5.8445e-01  0.0000e+00  0.0000e+00  3.7141e+00  9.9534e+01  5.2028e+00   1.740
  3549.00  5.8484e-01  0.0000e+00  0.0000e+00  3.7260e+00  9.8325e+01  5.2024e+00   1.740
  3549.50  5.8517e-01  0.0000e+00  0.0000e+00  3.7378e+00  9.6799e+01  5.2020e+00   1.740
  3550.00  5.8512e-01  0.0000e+00  0.0000e+00  3.7471e+00  9.5199e+01  5.2016e+00   1.740
  3550.50  5.8485e-01  0.0000e+00  0.0000e+00  3.7552e+00  9.4707e+01  5.2012e+00   1.740
  3551.00  5.8487e-01  0.0000e+00  0.0000e+00  3.7653e+00  9.5152e+01  5.2008e+00   1.740
  3551.50  5.8538e-01  0.0000e+00  0.0000e+00  3.7787e+00  9.4469e+01  5.2004e+00   1.740
  3552.00  5.8593e-01  0.0000e+00  0.0000e+00  3.7924e+00  9.1806e+01  5.2000e+00   1.740
  3552.50  5.8593e-01  0.0000e+00  0.0000e+00  3.8026e+00  8.9838e+01  5.1996e+00   1.740
  3553.00  5.8526e-01  0.0000e+00  0.0000e+00  3.8086e+00  9.1928e+01  5.1992e+00   1.740
  3553.50  5.8429e-01  0.0000e+00  0.0000e+00  3.8127e+00  9.7745e+01  5.1988e+00   1.740
  3554.00  5.8335e-01  0.0000e+00  0.0000e+00  3.8170e+00  1.0438e+02  5.1984e+00   1.740
  3554.50  5.8244e-01  0.0000e+00  0.0000e+00  3.8215e+00  1.1011e+02  5.1980e+00   1.740
  3555.00  5.8145e-01  0.0000e+00  0.0000e+00  3.8254e+00  1.1310e+02  5.1976e+00   1.740
  3555.50  5.8045e-01  0.0000e+00  0.0000e+00  3.8293e+00  1.1103e+02  5.1972e+00   1.739
  3556.00  5.7965e-01  0.0000e+00  0.0000e+00  3.8345e+00  1.0584e+02  5.1968e+00   1.739
  3556.50  5.7911e-01  0.0000e+00  0.0000e+00  3.8412e+00  1.0192e+02  5.1964e+00   1.739
  3557.00  5.7869e-01  0.0000e+00  0.0000e+00  3.8489e+00  9.8868e+01  5.1960e+00   1.739
  3557.50  5.7834e-01  0.0000e+00  0.0000e+00  3.8569e+00  9.4741e+01  5.1956e+00   1.739
  3558.00  5.7813e-01  0.0000e+00  0.0000e+00  3.8657e+00  9.2945e+01  5.1951e+00   1.739
  3558.50  5.7815e-01  0.0000e+00  0.0000e+00  3.8760e+00  9.6671e+01  5.1947e+00   1.739
  3559.00  5.7828e-01  0.0000e+00  0.0000e+00  3.8871e+00  1.0096e+02  5.1943e+00   1.739
  3559.50  5.7832e-01  0.0000e+00  0.0000e+00  3.8973e+00  9.8114e+01  5.1939e+00   1.739
  3560.00  5.7810e-01  0.0000e+00  0.0000e+00  3.9058e+00  8.8379e+01  5.1935e+00   1.739
  3560.50  5.7768e-01  0.0000e+00  0.0000e+00  3.9127e+00  8.0255e+01  5.1931e+00   1.739
  3561.00  5.7718e-01  0.0000e+00  0.0000e+00  3.9191e+00  8.1088e+01  5.1927e+00   1.739
  3561.50  5.7670e-01  0.0000e+00  0.0000e+00  3.9254e+00  8.8987e+01  5.1923e+00   1.739
  3562.00  5.7623e-01  0.0000e+00  0.0000e+00  3.9317e+00  9.4698e+01  5.1919e+00   1.739
  3562.50  5.7569e-01  0.0000e+00  0.0000e+00  3.9375e+00  9.2431e+01  5.1915e+00   1.739
  3563.00  5.7506e-01  0.0000e+00  0.0000e+00  3.9425e+00  8.6264e+01  5.1911e+00   1.739
  3563.50  5.7437e-01  0.0000e+00  0.0000e+00  3.9471e+00  8.3681e+01  5.1907e+00   1.739
  3564.00  5.7360e-01  0.0000e+00  0.0000e+00  3.9510e+00  8.7237e+01  5.1903e+00   1.739
  3564.50  5.7265e-01  0.0000e+00  0.0000e+00  3.9537e+00  9.3471e+01  5.1899e+00   1.739
  3565.00  5.7148e-01  0.0000e+00  0.0000e+00  3.9548e+00  9.5179e+01  5.1895e+00   1.739
  3565.50  5.7031e-01  0.0000e+00  0.0000e+00  3.9558e+00  8.7418e+01  5.1891e+00   1.739
  3566.00  5.6952e-01  0.0000e+00  0.0000e+00  3.9595e+00  7.4091e+01  5.1887e+00   1.739
  3566.50  5.6929e-01  0.0000e+00  0.0000e+00  3.9671e+00  6.3832e+01  5.1883e+00   1.739
  3567.00  5.6935e-01  0.0000e+00  0.0000e+00  3.9767e+00  6.0651e+01  5.1879e+00   1.739
  3567.50  5.6922e-01  0.0000e+00  0.0000e+00  3.9850e+00  6.2838e+01  5.1875e+00   1.739
  3568.00  5.6854e-01  0.0000e+00  0.0000e+00  3.9895e+00  6.7700e+01  5.1871e+00   1.739
  3568.50  5.6743e-01  0.0000e+00  0.0000e+00  3.9910e+00  7.3165e+01  5.1867e+00   1.739
  3569.00  5.6631e-01  0.0000e+00  0.0000e+00  3.9925e+00  7.6697e+01  5.1863e+00   1.739
  3569.50  5.6551e-01  4.6131e-01  3.8409e-01  3.9963e+00  7.7366e+01  5.1859e+00   1.739
  3570.00  5.6498e-01  4.6432e-01  3.8499e-01  4.0021e+00  7.7176e+01  5.1855e+00   1.739
  3570.50  5.6444e-01  4.7182e-01  3.8771e-01  4.0079e+00  7.5969e+01  5.1851e+00   1.738
  3571.00  5.6374e-01  5.0112e-01  3.9907e-01  4.0127e+00  7.0209e+01  5.1847e+00   1.738
  3571.50  5.6306e-01  5.5861e-01  4.2084e-01  4.0177e+00  6.0249e+01  5.1844e+00   1.738
  3572.00  5.6258e-01  6.1432e-01  4.4094e-01  4.0242e+00  5.2392e+01  5.1840e+00   1.738
  3572.50  5.6225e-01  6.1869e-01  4.4225e-01  4.0318e+00  5.2212e+01  5.1836e+00   1.738
  3573.00  5.6199e-01  5.7518e-01  4.2622e-01  4.0401e+00  5.8942e+01  5.1833e+00   1.738
  3573.50  5.6188e-01  5.3662e-01  4.1160e-01  4.0494e+00  6.5879e+01  5.1829e+00   1.738
  3574.00  5.6199e-01  5.3361e-01  4.1053e-01  4.0604e+00  6.6908e+01  5.1826e+00   1.738
  3574.50  5.6218e-01  5.5572e-01  4.1908e-01  4.0720e+00  6.3483e+01  5.1822e+00   1.738
  3575.00  5.6213e-01  5.6829e-01  4.2376e-01  4.0820e+00  6.1855e+01  5.1818e+00   1.738
  3575.50  5.6174e-01  5.5642e-01  4.1902e-01  4.0895e+00  6.4310e+01  5.1815e+00   1.738
  3576.00  5.6121e-01  5.3982e-01  4.1233e-01  4.0959e+00  6.7735e+01  5.1811e+00   1.738
  3576.50  5.6071e-01  5.3614e-01  4.1056e-01  4.1026e+00  6.8911e+01  5.1808e+00   1.738
  3577.00  5.6017e-01  5.4523e-01  4.1363e-01  4.1090e+00  6.7738e+01  5.1804e+00   1.738
  3577.50  5.5945e-01  5.5492e-01  4.1675e-01  4.1140e+00  6.6502e+01  5.1801e+00   1.738
  3578.00  5.5864e-01  5.5451e-01  4.1600e-01  4.1184e+00  6.7063e+01  5.1797e+00   1.738
  3578.50  5.5798e-01  5.4847e-01  4.1323e-01  4.1238e+00  6.8635e+01  5.1794e+00   1.738
  3579.00  5.5752e-01  5.4686e-01  4.1229e-01  4.1305e+00  6.9420e+01  5.1790e+00   1.738
  3579.50  5.5706e-01  5.5029e-01  4.1323e-01  4.1373e+00  6.9284e+01  5.1787e+00   1.738
  3580.00  5.5646e-01  5.5759e-01  4.1552e-01  4.1430e+00  6.8455e+01  5.1783e+00   1.738
  3580.50  5.5578e-01  5.7639e-01  4.2195e-01  4.1480e+00  6.5680e+01  5.1780e+00   1.737
  3581.00  5.5517e-01  6.0838e-01  4.3302e-01  4.1535e+00  6.1040e+01  5.1776e+00   1.737
  3581.50  5.5464e-01  6.3354e-01  4.4146e-01  4.1594e+00  5.7809e+01  5.1773e+00   1.737
  3582.00  5.5420e-01  6.3078e-01  4.4015e-01  4.1661e+00  5.8620e+01  5.1770e+00   1.737
  3582.50  5.5395e-01  6.0558e-01  4.3108e-01  4.1742e+00  6.2789e+01  5.1766e+00   1.737
  3583.00  5.5395e-01  5.7492e-01  4.2002e-01  4.1840e+00  6.8252e+01  5.1763e+00   1.737
  3583.50  5.5408e-01  5.5138e-01  4.1143e-01  4.1949e+00  7.2970e+01  5.1759e+00   1.737
  3584.00  5.5422e-01  5.4697e-01  4.0989e-01  4.2058e+00  7.4295e+01  5.1756e+00   1.737
  3584.50  5.5434e-01  5.6948e-01  4.1832e-01  4.2166e+00  7.0602e+01  5.1753e+00   1.737
  3585.00  5.5444e-01  6.1436e-01  4.3457e-01  4.2273e+00  6.3617e+01  5.1749e+00   1.737
  3585.50  5.5435e-01  6.6816e-01  4.5313e-01  4.2366e+00  5.6401e+01  5.1746e+00   1.737
  3586.00  5.5379e-01  7.1868e-01  4.6947e-01  4.2422e+00  5.0636e+01  5.1743e+00   1.737
  3586.50  5.5271e-01  7.5812e-01  4.8124e-01  4.2439e+00  4.6754e+01  5.1740e+00   1.737
  3587.00  5.5153e-01  7.8394e-01  4.8832e-01  4.2449e+00  4.4553e+01  5.1736e+00   1.737
  3587.50  5.5084e-01  7.9557e-01  4.9132e-01  4.2497e+00  4.3801e+01  5.1733e+00   1.737
  3588.00  5.5081e-01  7.8843e-01  4.8909e-01  4.2596e+00  4.4833e+01  5.1730e+00   1.737
  3588.50  5.5113e-01  7.6197e-01  4.8109e-01  4.2723e+00  4.7835e+01  5.1727e+00   1.737
  3589.00  5.5136e-01  7.2644e-01  4.6993e-01  4.2843e+00  5.2082e+01  5.1723e+00   1.737
  3589.50  5.5130e-01  6.9471e-01  4.5951e-01  4.2943e+00  5.6292e+01  5.1720e+00   1.737
  3590.00  5.5110e-01  6.7467e-01  4.5266e-01  4.3032e+00  5.9321e+01  5.1717e+00   1.737
  3590.50  5.5098e-01  6.6447e-01  4.4913e-01  4.3128e+00  6.1153e+01  5.1714e+00   1.737
  3591.00  5.5093e-01  6.5407e-01  4.4557e-01  4.3231e+00  6.3074e+01  5.1711e+00   1.736
  3591.50  5.5064e-01  6.3968e-01  4.4041e-01  4.3315e+00  6.5664e+01  5.1708e+00   1.736
  3592.00  5.4993e-01  6.2822e-01  4.3588e-01  4.3367e+00  6.7917e+01  5.1704e+00   1.736
  3592.50  5.4911e-01  6.2425e-01  4.3385e-01  4.3410e+00  6.9045e+01  5.1701e+00   1.736
  3593.00  5.4874e-01  6.2858e-01  4.3505e-01  4.3489e+00  6.8849e+01  5.1698e+00   1.736
  3593.50  5.4900e-01  6.4408e-01  4.4060e-01  4.3619e+00  6.6922e+01  5.1695e+00   1.736
  3594.00  5.4949e-01  6.6743e-01  4.4892e-01  4.3766e+00  6.3952e+01  5.1692e+00   1.736
  3594.50  5.4968e-01  6.8192e-01  4.5392e-01  4.3890e+00  6.2384e+01  5.1689e+00   1.736
  3595.00  5.4937e-01  6.7386e-01  4.5097e-01  4.3973e+00  6.3964e+01  5.1686e+00   1.736
  3595.50  5.4866e-01  6.5000e-01  4.4235e-01  4.4023e+00  6.7934e+01  5.1683e+00   1.736
  3596.00  5.4772e-01  6.2519e-01  4.3307e-01  4.4054e+00  7.2366e+01  5.1680e+00   1.736
  3596.50  5.4664e-01  6.0699e-01  4.2588e-01  4.4073e+00  7.5984e+01  5.1677e+00   1.736
  3597.00  5.4553e-01  5.9352e-01  4.2028e-01  4.4089e+00  7.8937e+01  5.1674e+00   1.736
  3597.50  5.4458e-01  5.7858e-01  4.1424e-01  4.4116e+00  8.2310e+01  5.1671e+00   1.736
  3598.00  5.4391e-01  5.6583e-01  4.0914e-01  4.4163e+00  8.5404e+01  5.1668e+00   1.736
  3598.50  5.4329e-01  5.7015e-01  4.1023e-01  4.4214e+00  8.5047e+01  5.1665e+00   1.736
  3599.00  5.4237e-01  5.9737e-01  4.1919e-01  4.4237e+00  8.0251e+01  5.1662e+00   1.736
  3599.50  5.4105e-01  6.3444e-01  4.3096e-01  4.4227e+00  7.4209e+01  5.1659e+00   1.736
  3600.00  5.3963e-01  6.6666e-01  4.4060e-01  4.4205e+00  6.9556e+01  5.1656e+00   1.736
  3600.50  5.3840e-01  6.9009e-01  4.4725e-01  4.4197e+00  6.6553e+01  5.1653e+00   1.736
  3601.00  5.3750e-01  6.9668e-01  4.4863e-01  4.4215e+00  6.6030e+01  5.1650e+00   1.736
  3601.50  5.3705e-01  6.8498e-01  4.4448e-01  4.4268e+00  6.8088e+01  5.1647e+00   1.735
  3602.00  5.3725e-01  6.7620e-01  4.4179e-01  4.4372e+00  6.9769e+01  5.1645e+00   1.735
  3602.50  5.3816e-01  6.8285e-01  4.4471e-01  4.4535e+00  6.9168e+01  5.1642e+00   1.735
  3603.00  5.3959e-01  6.9084e-01  4.4849e-01  4.4740e+00  6.8374e+01  5.1639e+00   1.735
  3603.50  5.4121e-01  6.8905e-01  4.4925e-01  4.4959e+00  6.8995e+01  5.1636e+00   1.735
  3604.00  5.4263e-01  6.8878e-01  4.5034e-01  4.5163e+00  6.9397e+01  5.1633e+00   1.735
  3604.50  5.4341e-01  6.9686e-01  4.5363e-01  4.5313e+00  6.8591e+01  5.1630e+00   1.735
  3605.00  5.4322e-01  7.0605e-01  4.5645e-01  4.5382e+00  6.7657e+01  5.1628e+00   1.735
  3605.50  5.4213e-01  7.1691e-01  4.5902e-01  4.5375e+00  6.6529e+01  5.1625e+00   1.735
  3606.00  5.4059e-01  7.3464e-01  4.6334e-01  4.5331e+00  6.4536e+01  5.1622e+00   1.735
  3606.50  5.3916e-01  7.4923e-01  4.6668e-01  4.5297e+00  6.3033e+01  5.1619e+00   1.735
  3607.00  5.3818e-01  7.4795e-01  4.6544e-01  4.5301e+00  6.3557e+01  5.1616e+00   1.735
  3607.50  5.3765e-01  7.3748e-01  4.6172e-01  4.5343e+00  6.5269e+01  5.1614e+00   1.735
  3608.00  5.3738e-01  7.3287e-01  4.6004e-01  4.5408e+00  6.6250e+01  5.1611e+00   1.735
  3608.50  5.3724e-01  7.4191e-01  4.6275e-01  4.5486e+00  6.5437e+01  5.1608e+00   1.735
  3609.00  5.3721e-01  7.6558e-01  4.7004e-01  4.5574e+00  6.2818e+01  5.1606e+00   1.735
  3609.50  5.3720e-01  7.9674e-01  4.7951e-01  4.5666e+00  5.9503e+01  5.1603e+00   1.735
  3610.00  5.3710e-01  8.1988e-01  4.8633e-01  4.5752e+00  5.7303e+01  5.1600e+00   1.735
  3610.50  5.3689e-01  8.2614e-01  4.8799e-01  4.5831e+00  5.6999e+01  5.1598e+00   1.735
  3611.00  5.3667e-01  8.2110e-01  4.8630e-01  4.5911e+00  5.7918e+01  5.1595e+00   1.735
  3611.50  5.3662e-01  8.1281e-01  4.8379e-01  4.6007e+00  5.9216e+01  5.1592e+00   1.735
  3612.00  5.3681e-01  8.0524e-01  4.8171e-01  4.6127e+00  6.0466e+01  5.1590e+00   1.735
  3612.50  5.3717e-01  8.0000e-01  4.8046e-01  4.6262e+00  6.1475e+01  5.1587e+00   1.734
  3613.00  5.3750e-01  7.9990e-01  4.8072e-01  4.6397e+00  6.1903e+01  5.1585e+00   1.734
  3613.50  5.3764e-01  8.1050e-01  4.8403e-01  4.6518e+00  6.1104e+01  5.1582e+00   1.734
  3614.00  5.3756e-01  8.3766e-01  4.9200e-01  4.6620e+00  5.8522e+01  5.1579e+00   1.734
  3614.50  5.3729e-01  8.7714e-01  5.0321e-01  4.6708e+00  5.4883e+01  5.1577e+00   1.734
  3615.00  5.3704e-01  8.9973e-01  5.0940e-01  4.6798e+00  5.3118e+01  5.1574e+00   1.734
  3615.50  5.3710e-01  8.6668e-01  5.0001e-01  4.6916e+00  5.6753e+01  5.1572e+00   1.734
  3616.00  5.3751e-01  7.8388e-01  4.7590e-01  4.7067e+00  6.6515e+01  5.1569e+00   1.734
